,Player,Pos,Team,Home/Away,Spread,CAR,YDS,AVG,TD,LONG,Opponent,ATT / G,Rush Y/A,Rush Y/G,TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
59,Justice Ellison,RB,Indiana,1,-14.5,9,17,1.9,0,4,Michigan,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
60,Justice Ellison,RB,Indiana,1,-28.5,11,63,5.7,1,15,Purdue,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
61,Ty Son Lawton,RB,Indiana,1,-28.5,10,47,4.7,1,21,Purdue,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
62,Kaelon Black,RB,Indiana,1,-28.5,7,34,4.9,0,16,Purdue,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
63,Elijah Green,RB,Indiana,1,-28.5,3,15,5.0,0,11,Purdue,4.142857142857143,6.9,28.7,0.7142857142857143,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
64,Kaleb Johnson,RB,Iowa,1,-23.5,25,173,6.9,2,39,Troy,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,28.4,4.31,2.0,33.75,145.33,66.9,8.0,27.7,221.6,18.5,1.083333333333333,0.5,5.97,366.9,36.62,1.58,3.25
65,Jaziun Patterson,RB,Iowa,1,-23.5,8,72,9.0,1,39,Troy,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,28.4,4.31,2.0,33.75,145.33,66.9,8.0,27.7,221.6,18.5,1.083333333333333,0.5,5.97,366.9,36.62,1.58,3.25
66,Kamari Moulton,RB,Iowa,1,-23.5,4,43,10.8,0,29,Troy,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,28.4,4.31,2.0,33.75,145.33,66.9,8.0,27.7,221.6,18.5,1.083333333333333,0.5,5.97,366.9,36.62,1.58,3.25
67,Leshon Williams,RB,Iowa,1,-23.5,4,9,2.3,0,8,Troy,3.666666666666667,1.9,7.0,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,28.4,4.31,2.0,33.75,145.33,66.9,8.0,27.7,221.6,18.5,1.083333333333333,0.5,5.97,366.9,36.62,1.58,3.25
68,Kaleb Johnson,RB,Iowa,0,-2.5,21,206,9.8,3,40,Minnesota,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
69,Jaziun Patterson,RB,Iowa,0,-2.5,18,66,3.7,0,13,Minnesota,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
70,Kaleb Johnson,RB,Iowa,1,-2.5,21,166,7.9,2,53,Washington,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
71,Kamari Moulton,RB,Iowa,1,-2.5,2,19,9.5,0,16,Washington,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
72,Terrell Washington Jr.,RB,Iowa,1,-2.5,6,17,2.8,0,6,Washington,1.090909090909091,2.8,3.1,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
73,Jaziun Patterson,RB,Iowa,1,-2.5,3,10,3.3,0,5,Washington,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
74,Kaleb Johnson,RB,Iowa,1,-16.5,14,109,7.8,3,41,Northwestern,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
75,Kamari Moulton,RB,Iowa,1,-16.5,6,24,4.0,0,8,Northwestern,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
76,Max White,RB,Iowa,1,-16.5,4,14,3.5,0,5,Northwestern,0.4615384615384616,5.8,2.7,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
77,Jaziun Patterson,RB,Iowa,1,-16.5,3,11,3.7,0,5,Northwestern,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
78,Terrell Washington Jr.,RB,Iowa,1,-16.5,3,5,1.7,0,3,Northwestern,1.090909090909091,2.8,3.1,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
79,Kaleb Johnson,RB,Iowa,1,-2.5,24,135,5.6,3,16,Wisconsin,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
80,Kamari Moulton,RB,Iowa,1,-2.5,9,74,8.2,0,30,Wisconsin,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
81,Jaziun Patterson,RB,Iowa,1,-2.5,10,56,5.6,1,16,Wisconsin,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
82,Kaleb Johnson,RB,Iowa,0,-6.5,18,49,2.7,1,15,UCLA,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
83,Kamari Moulton,RB,Iowa,0,-6.5,3,7,2.3,1,4,UCLA,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
84,Kaleb Johnson,RB,Iowa,0,-4.5,35,164,4.7,1,13,Maryland,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
85,Kamari Moulton,RB,Iowa,0,-4.5,12,114,9.5,1,68,Maryland,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
86,Jaziun Patterson,RB,Iowa,0,-4.5,5,8,1.6,0,3,Maryland,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
87,Terrell Washington Jr.,RB,Iowa,0,-4.5,1,0,0.0,0,0,Maryland,1.090909090909091,2.8,3.1,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
88,Kaleb Johnson,RB,Iowa,1,-3.5,17,45,2.6,0,25,Nebraska,20.0,6.4,128.1,1.75,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
89,Jaziun Patterson,RB,Iowa,1,-3.5,1,0,0.0,0,0,Nebraska,6.3,4.9,30.9,0.2,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
90,Kamari Moulton,RB,Iowa,1,-3.5,3,-4,-1.3,0,1,Nebraska,7.0,5.6,39.4,0.25,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
91,Nolan Ray,RB,Maryland,0,-2.5,10,53,5.3,0,10,Virginia,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
92,Colby McDonald,RB,Maryland,0,-2.5,6,33,5.5,0,11,Virginia,4.142857142857143,5.2,21.4,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
93,Roman Hemby,RB,Maryland,0,-2.5,10,33,3.3,0,17,Virginia,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
94,Roman Hemby,RB,Maryland,0,7.5,10,117,11.7,1,75,Indiana,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
95,Nolan Ray,RB,Maryland,0,7.5,5,15,3.0,0,6,Indiana,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
96,Colby McDonald,RB,Maryland,0,7.5,5,14,2.8,0,8,Indiana,4.142857142857143,5.2,21.4,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
97,Roman Hemby,RB,Maryland,1,-10.5,14,42,3.0,0,20,Northwestern,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
98,Nolan Ray,RB,Maryland,1,-10.5,5,12,2.4,0,5,Northwestern,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
99,Nolan Ray,RB,Maryland,1,6.5,6,54,9.0,0,33,USC,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
100,Roman Hemby,RB,Maryland,1,6.5,4,12,3.0,1,10,USC,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
101,Colby McDonald,RB,Maryland,1,6.5,2,2,1.0,0,3,USC,4.142857142857143,5.2,21.4,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
102,Roman Hemby,RB,Maryland,0,5.5,8,31,3.9,0,13,Minnesota,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
103,DeJuan Williams,RB,Maryland,0,5.5,3,30,10.0,0,24,Minnesota,2.666666666666667,5.8,15.3,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
104,Nolan Ray,RB,Maryland,0,5.5,7,11,1.6,0,5,Minnesota,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
105,Roman Hemby,RB,Maryland,0,24.0,11,34,3.1,1,7,Oregon,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
106,Nolan Ray,RB,Maryland,0,24.0,8,18,2.3,0,5,Oregon,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
107,DeJuan Williams,RB,Maryland,0,24.0,1,3,3.0,0,3,Oregon,2.666666666666667,5.8,15.3,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
108,Roman Hemby,RB,Maryland,1,-4.5,16,87,5.4,1,15,Rutgers,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
109,Nolan Ray,RB,Maryland,1,-4.5,2,7,3.5,0,6,Rutgers,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
110,Nolan Ray,RB,Maryland,1,4.5,4,48,12.0,0,25,Iowa,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
111,Roman Hemby,RB,Maryland,1,4.5,8,19,2.4,0,9,Iowa,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
112,Roman Hemby,RB,Maryland,0,26.5,13,64,4.9,0,19,Penn State,11.16666666666667,4.5,50.6,0.5,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
113,Nolan Ray,RB,Maryland,0,26.5,9,51,5.7,0,25,Penn State,6.25,5.0,31.2,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
114,Brandon Tullis,RB,Michigan State,1,6.5,2,9,4.5,0,6,Iowa,0.875,2.9,2.5,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
115,Makhi Frazier,RB,Michigan State,1,6.5,1,4,4.0,0,4,Iowa,0.7777777777777778,3.0,2.3,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
116,Makhi Frazier,RB,Michigan State,0,3.5,2,2,1.0,0,1,Michigan,0.7777777777777778,3.0,2.3,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
117,Makhi Frazier,RB,Michigan State,1,7.5,1,-1,-1.0,0,0,Indiana,0.7777777777777778,3.0,2.3,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
118,Makhi Frazier,RB,Michigan State,1,-1.5,2,11,5.5,0,8,Rutgers,0.7777777777777778,3.0,2.3,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
119,Kalel Mullings,RB,Michigan,1,-20.5,15,92,6.1,0,21,Fresno State,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
120,Donovan Edwards,RB,Michigan,1,-20.5,11,27,2.5,0,7,Fresno State,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
